16002 
0.0000000000000000e+00	0.0000000000000000e+00	1.5583520987699999e-05	3.8775194543408900e-02	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.7926783316099999e-05	4.9585949654817102e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	5.0498804609200003e-05	8.6974374893549677e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	7.8444975671000002e-05	9.9577314739903966e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.1963903278119999e-04	7.6337454486893996e-02	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.5515734322770001e-04	7.0184051208308074e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.7901521832000000e-04	8.3832128256344873e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.2817289161800001e-04	4.9744924919645839e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	3.9021666794320002e-04	1.0983404144116110e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	4.1074790043910001e-04	4.5353883931016331e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	4.6282315034490001e-04	8.7580866814580016e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	5.3321000981789996e-04	4.8922631355158099e-02	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	5.6016700556780000e-04	5.2889153431269498e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	7.1369283827629997e-04	2.5144983891337092e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	7.4969056575959999e-04	1.0276708879666670e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	8.9698289654259998e-04	3.4515397635303929e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	9.3297419190019998e-04	8.4393296934112771e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	9.3825297062289997e-04	6.6684640237635995e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	9.5007866454400005e-04	3.1177401200609012e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	9.9438666297040003e-04	3.2936932247715500e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.0586531535657000e-03	7.1431706658953931e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.0717939362112001e-03	7.5558849764370062e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.0733655671112000e-03	4.0096768938078148e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.1944756667423000e-03	4.4552699602102103e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.2208479575974999e-03	4.8644455421977051e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.2936423034112000e-03	5.8646932903754490e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.3005588126440001e-03	4.0455422754198689e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.4928747258304001e-03	4.4030837106754039e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.5946086250210999e-03	3.0654219038704988e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.6093328954639001e-03	8.9771376470351050e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.6282418613596001e-03	2.5065960821604488e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.7614434007754999e-03	7.4703176936578186e-01	3.3333333333333331e-01
