2002 
0.0000000000000000e+00	0.0000000000000000e+00	1.7901521832000000e-04	8.3832128256344873e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	7.4969056575959999e-04	1.0276708879666670e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	9.3297419190019998e-04	8.4393296934112771e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.1944756667423000e-03	4.4552699602102103e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.7852872969273000e-03	1.4913741629324800e-02	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.4563683822807999e-03	2.5854738622848261e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.5204843078944000e-03	9.5139047412069322e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.5795442667701000e-03	5.4727464600093101e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.6242050370107002e-03	4.3631216547560342e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.8055856709737000e-03	5.1569399508783198e-02	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	4.4826376983088997e-03	1.6547707302503581e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	4.9413748813599001e-03	5.1705226823720285e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	5.4840198083060000e-03	6.6660742551398777e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	5.6589290585975999e-03	2.2045184540019130e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	6.2314682435752004e-03	7.3076778009836241e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	6.8720542869049996e-03	1.7189762417559681e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	7.1225439985136002e-03	5.2422506504561905e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	7.3480410914093996e-03	9.9120897134178543e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	8.0606507364189006e-03	4.9043699367472648e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	8.4171237598343000e-03	7.3703392398166423e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	9.1444085180271001e-03	6.9118433255579015e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.0560724756449201e-02	5.2201927204008436e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.0650124992055100e-02	2.9164614090797358e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.0774705163407601e-02	4.1268931092439748e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.0958051156470999e-02	5.9748426698853419e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.1422259502442101e-02	3.1998074446378849e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.1933048587115899e-02	7.0493501361756228e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.2040446213101000e-02	7.3906220692396596e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.2245310229351899e-02	8.3085030114874914e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.2379515324383500e-02	1.5408401901864729e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.2863306705338700e-02	2.6123691165141733e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.3062664280920100e-02	8.2292627303295574e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.3159507332554899e-02	8.3192326551308171e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.3614906606100000e-02	4.0545515558546999e-03	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.3744312692625899e-02	4.3533506000433397e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.3962352969008300e-02	5.6305062091700597e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.4017159855328500e-02	6.6584499820942522e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.4394623295796700e-02	5.2220272835130255e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.4721394645275899e-02	1.4233842088710900e-02	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.4923244413931900e-02	7.3988679028236126e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.5405575532666501e-02	7.0193694407271956e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.6635096460186200e-02	1.6350951379978171e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.6788941400361301e-02	8.2984970078141240e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.6794495479459898e-02	9.4579575125378967e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.7896613754883800e-02	4.5480602475944501e-02	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.8364485816203500e-02	8.2439121905602986e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	1.9351976418106102e-02	4.3037997485732260e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.1027053736952201e-02	3.5419132232470829e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.2416472546508401e-02	3.6802461108792017e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.3015979805517301e-02	4.3450204725635502e-02	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.3097257376853898e-02	8.9379076354455633e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.3688436615978099e-02	9.6372199016910565e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.3953009036927899e-02	6.7969503656271180e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.3964706441184400e-02	3.3265617689538918e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.4095815541027500e-02	3.5463358283474022e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.5093666294102000e-02	3.1262941816147438e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.5591197079290799e-02	2.6367509674187328e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.6578448356777699e-02	2.6690606736320188e-01	3.3333333333333331e-01
0.0000000000000000e+00	0.0000000000000000e+00	2.6708010231536398e-02	8.4216775856627835e-01	3.3333333333333331e-01
